"especie"	"rotacao"	"regiao"	"fazenda"	"projeto"	"estrato"	"talhao"	"idade"	"ano"	"pagina"	"arvore"	"dap"	"ht"	"vol"	"voltot"
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	34905	2	7.64	14.85	33.692698	35.54202
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	35008	1	10.5	16.8	77.263721	77.55451
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	35008	2	10.19	16.25	66.534786	67.12718
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	35008	3	10.82	16.72	74.645655	74.90428
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	35107	1	12.41	17.42	101.857326	102.8531
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	35107	2	12.1	18.03	102.123721	102.7762
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	35205	1	14.96	19.46	159.209927	159.8936
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	35205	2	14.64	18.56	151.015821	151.9035
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	35303	1	15.92	19.77	178.605209	179.0378
"E.grandis"	1	"Bofete"	35	34	3501	60	4.9	92	35401	1	17.51	19.31	221.615458	221.8748
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	34702	2	4.46	9.17	5.68492	8.256592
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	34804	3	7.32	13.39	27.003705	28.19804
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	34905	3	8.59	16.68	49.124358	49.74818
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	34905	4	7.96	15.89	36.447254	37.45435
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	35008	4	11.14	16.65	80.070699	80.38939
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	35008	5	9.87	17.56	66.993277	67.8164
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	35008	6	10.82	16.56	76.63724	77.52495
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	35107	3	12.73	19.24	120.851041	120.851
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	35107	4	12.41	18.12	103.630311	104.0149
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	35107	5	11.46	17.44	85.995448	86.78715
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	35205	3	14.32	20.04	153.206234	153.7026
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	35205	4	13.37	19.12	128.736576	129.3609
"E.grandis"	1	"Bofete"	35	34	3501	61	5	92	35303	2	16.87	21.3	229.238211	229.2382
"E.grandis"	1	"Bofete"	35	34	3501	62	5.1	92	34804	4	6.68	12.42	21.548427	22.93505
"E.grandis"	1	"Bofete"	35	34	3501	62	5.1	92	34905	5	8.28	14.49	40.660585	41.30376
"E.grandis"	1	"Bofete"	35	34	3501	62	5.1	92	35008	7	10.5	16.23	71.963414	72.55581
"E.grandis"	1	"Bofete"	35	34	3501	62	5.1	92	35008	8	10.19	15.19	62.359538	62.95194
"E.grandis"	1	"Bofete"	35	34	3501	62	5.1	92	35107	6	13.05	17.42	116.913687	117.1731
"E.grandis"	1	"Bofete"	35	34	3501	62	5.1	92	35107	7	12.1	16.87	99.51634	99.83503
"E.grandis"	1	"Bofete"	35	34	3501	62	5.1	92	35205	5	14.32	18.39	146.4269	146.4269
"E.grandis"	1	"Bofete"	35	34	3501	62	5.1	92	35303	3	15.6	19.05	166.478461	166.9749
"E.grandis"	1	"Bofete"	35	34	3502	35	4.6	92	35505	1	12.41	17.4	106.409513	107.2012
"E.grandis"	1	"Bofete"	35	34	3502	35	4.6	92	35505	2	6.05	11.5	13.668072	15.48473
"E.grandis"	1	"Bofete"	35	34	3502	35	4.6	92	35505	3	13.05	17.67	103.434692	103.8192
"E.grandis"	1	"Bofete"	35	34	3502	35	4.6	92	35505	4	8.91	15.25	46.395822	46.91232
"E.grandis"	1	"Bofete"	35	34	3502	35	4.6	92	35505	5	4.77	10.33	5.777699	8.435836
"E.grandis"	1	"Bofete"	35	34	3503	10	3.4	92	35605	1	9.23	16.79	49.603934	51.04938
"E.grandis"	1	"Bofete"	35	34	3503	10	3.4	92	35605	2	12.41	18.42	96.425029	97.75109
"E.grandis"	1	"Bofete"	35	34	3503	10	3.4	92	35605	3	10.19	17.45	61.76141	63.1875
"E.grandis"	1	"Bofete"	35	34	3503	10	3.4	92	35605	4	7.96	14.89	32.847947	34.32129
"E.grandis"	1	"Bofete"	35	34	3503	10	3.4	92	35605	5	7	13.86	23.862179	25.25158
"E.grandis"	1	"Bofete"	35	88	3507	25	3.8	92	36805	1	16.23	21.36	190.004882	190.6046
"E.grandis"	1	"Bofete"	35	88	3507	25	3.8	92	36805	2	10.19	18.48	66.908792	68.01919
"E.grandis"	1	"Bofete"	35	88	3507	25	3.8	92	36805	3	11.14	17.68	73.666872	74.47064
"E.grandis"	1	"Bofete"	35	88	3507	25	3.8	92	36805	4	6.68	14.44	21.792215	24.30307
"E.grandis"	1	"Bofete"	35	88	3507	25	3.8	92	36805	5	6.05	11.82	14.258201	16.58256
"E.grandis"	1	"Bofete"	35	88	3508	54	3.6	92	36905	1	6.37	13.25	16.963587	19.05168
"E.grandis"	1	"Bofete"	35	88	3508	54	3.6	92	36905	2	7	13.26	22.109948	23.45157
"E.grandis"	1	"Bofete"	35	88	3508	54	3.6	92	36905	3	8.28	14.69	35.435865	36.94515
"E.grandis"	1	"Bofete"	35	88	3508	54	3.6	92	36905	4	9.23	15.42	46.920381	48.20269
"E.grandis"	1	"Bofete"	35	88	3508	54	3.6	92	36905	5	11.14	17.28	77.851454	78.44385
"E.grandis"	1	"Bofete"	35	88	3509	16	3.6	92	37005	1	13.05	16.38	90.001909	91.04043
"E.grandis"	1	"Bofete"	35	88	3509	16	3.6	92	37005	2	11.78	16	76.536167	77.35929
"E.grandis"	1	"Bofete"	35	88	3509	16	3.6	92	37005	3	9.55	15.24	50.352426	51.28739
"E.grandis"	1	"Bofete"	35	88	3509	16	3.6	92	37005	4	8.28	12.69	29.395109	30.84055
"E.grandis"	1	"Bofete"	35	88	3509	16	3.6	92	37005	5	5.73	10.62	11.491267	13.59922
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37102	1	4.14	8.56	4.122637	6.381391
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37304	1	7	11.19	19.739357	20.51448
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37408	1	7.64	12.94	26.469603	27.94294
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37408	2	8.59	11.74	29.932463	30.75559
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37408	3	9.23	12.85	40.056728	40.9638
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37510	1	9.87	12.8	41.636572	42.69167
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37510	2	10.19	14.38	52.022693	53.24545
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37510	3	9.87	13.16	50.519684	51.144
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37707	1	11.78	14.38	71.303908	71.99156
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37707	2	13.05	14.79	86.497816	87.40488
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37707	3	12.1	15.33	78.096659	78.48121
"E.grandis"	1	"Bofete"	35	89	3510	38	2.9	92	37803	1	13.69	15.58	96.089169	96.87283
"E.grandis"	1	"Bofete"	35	89	3510	48	2.8	92	37304	2	6.68	11.78	18.625419	19.8552
"E.grandis"	1	"Bofete"	35	89	3510	48	2.8	92	37408	4	9.23	14.23	41.055032	41.83015
"E.grandis"	1	"Bofete"	35	89	3510	48	2.8	92	37408	5	9.23	13.9	40.80672	41.44989
"E.grandis"	1	"Bofete"	35	89	3510	48	2.8	92	37510	4	10.82	14.25	56.518465	57.60951
"E.grandis"	1	"Bofete"	35	89	3510	48	2.8	92	37510	5	9.55	13.07	43.362241	44.45328
"E.grandis"	1	"Bofete"	35	89	3510	48	2.8	92	37510	6	10.19	14.36	51.637644	52.72868
"E.grandis"	1	"Bofete"	35	89	3510	48	2.8	92	37707	4	12.1	15.3	82.957061	83.45345
"E.grandis"	1	"Bofete"	35	89	3510	48	2.8	92	37707	5	11.78	15.71	77.556054	78.28392
"E.grandis"	1	"Bofete"	35	89	3510	48	2.8	92	37803	2	13.69	16.18	97.253381	97.60801
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37102	2	3.82	7.92	2.520645	5.298916
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37304	3	6.37	11.66	16.393545	18.50149
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37304	4	6.05	11.64	16.162819	17.65627
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37408	6	8.91	14.09	40.707195	41.59416
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37408	7	8.28	13.33	34.721856	36.00416
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37408	8	7.96	13.74	33.121611	34.5477
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37510	7	9.55	14.01	47.84355	48.89865
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37510	8	10.19	15.16	57.815955	59.03871
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37510	9	10.5	15.29	62.370251	62.83472
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37510	10	9.87	14.26	50.406116	50.94649
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37601	1	9.55	13.1	40.880037	42.06284
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37707	6	11.46	15.85	78.252251	78.57094
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37707	7	12.73	15.9	94.002684	94.29348
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37803	3	14.32	16.94	122.260682	122.7571
"E.grandis"	1	"Bofete"	35	89	3510	65	2.9	92	37901	1	15.6	16.79	143.376072	143.7606
"E.grandis"	1	"Bofete"	35	90	3511	4	2.6	92	116503	1	10.82	18.37	70.596712	71.79105
"E.grandis"	1	"Bofete"	35	90	3511	4	2.6	92	116503	2	11.14	17.08	75.906121	76.32661
"E.grandis"	1	"Bofete"	35	90	3511	4	2.6	92	116603	1	8.28	13.37	36.224028	37.01573
"E.grandis"	1	"Bofete"	35	90	3511	4	2.6	92	116603	2	9.23	15.99	55.513285	56.05366
"E.grandis"	1	"Bofete"	35	90	3511	4	2.6	92	116703	1	6.05	12.4	16.215637	17.96846
"E.grandis"	1	"Bofete"	35	90	3511	4	2.6	92	116703	2	7.32	12.14	24.22898	25.41178
"E.grandis"	1	"Bofete"	35	90	3511	5	2.8	92	116503	3	9.87	15.05	52.812419	53.83962
"E.grandis"	1	"Bofete"	35	90	3511	5	2.8	92	116603	3	7.96	13.88	31.28008	32.85747
"E.grandis"	1	"Bofete"	35	90	3511	5	2.8	92	116703	3	6.68	12.47	21.662082	22.99216
"E.grandis"	1	"Bofete"	35	90	3511	39	2.6	92	38005	1	5.41	9.95	9.116403	11.22435
"E.grandis"	1	"Bofete"	35	90	3511	39	2.6	92	38005	2	9.55	13.71	46.78891	47.67662
"E.grandis"	1	"Bofete"	35	90	3511	39	2.6	92	38005	3	9.23	13.42	41.247588	41.93524
"E.grandis"	1	"Bofete"	35	90	3511	39	2.6	92	38005	4	4.77	8.43	6.413809	8.130438
"E.grandis"	1	"Bofete"	35	90	3511	39	2.6	92	38005	5	7.64	11.99	24.086697	25.78799
"E.grandis"	1	"Bofete"	35	90	3512	50	2.2	92	38105	1	11.14	12.29	53.489507	53.91
"E.grandis"	1	"Bofete"	35	90	3512	50	2.2	92	38105	2	6.68	10	16.510679	17.3338
"E.grandis"	1	"Bofete"	35	90	3512	50	2.2	92	38105	3	7.96	11.36	25.614768	26.66987
"E.grandis"	1	"Bofete"	35	90	3512	50	2.2	92	38105	4	7.64	11.79	24.21683	25.74697
"E.grandis"	1	"Bofete"	35	90	3512	50	2.2	92	38105	5	6.37	9.97	16.762239	17.6972
"E.grandis"	1	"Bofete"	35	90	3512	50	2.4	92	116803	1	10.5	12.23	46.496039	47.55114
"E.grandis"	1	"Bofete"	35	90	3512	50	2.4	92	116803	2	10.82	13.37	58.904305	59.3743
"E.grandis"	1	"Bofete"	35	90	3512	50	2.4	92	116803	3	9.87	13.4	49.815968	50.50362
"E.grandis"	1	"Bofete"	35	90	3512	50	2.4	92	116903	1	7.64	11.23	21.690164	23.41936
"E.grandis"	1	"Bofete"	35	90	3512	50	2.4	92	116903	2	8.59	12.05	33.589877	34.64498
"E.grandis"	1	"Bofete"	35	90	3512	50	2.4	92	116903	3	8.59	12.57	33.679884	34.58695
"E.grandis"	1	"Bofete"	35	90	3512	50	2.4	92	117003	1	6.37	10.93	13.20208	14.62817
"E.grandis"	1	"Bofete"	35	90	3512	50	2.4	92	117003	2	7	11.73	22.00917	23.45461
"E.grandis"	1	"Bofete"	35	90	3512	50	2.4	92	117003	3	6.05	9.92	13.794749	15.49604
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	350905	1	10.82	12.89	52.448995	52.6277
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	350905	2	9.55	13.11	43.520609	43.90516
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	350905	3	9.87	13.18	45.445333	45.73613
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	350905	4	10.82	14.07	61.785915	62.10461
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	350905	5	9.55	11.46	35.773952	36.89641
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351006	1	7.64	9.13	19.756938	20.84798
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351006	2	8.91	13.13	40.329143	40.58777
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351006	3	8.91	12.36	34.960103	35.48389
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351006	4	9.23	12.2	36.691312	37.74641
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351006	5	8.59	13.5	38.692692	39.21648
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351006	6	7.96	12.23	28.443081	29.49818
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351104	1	7	9.47	17.552235	18.16399
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351104	2	7	10.22	17.706495	18.71359
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351104	3	6.05	9.32	12.501882	13.78419
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351104	4	6.68	10.1	17.21594	18.03906
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351201	1	5.09	8.35	8.148541	9.258937
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351304	1	11.78	14.2	65.945364	67.00046
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351304	2	12.1	20.7	121.044658	121.8283
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351304	3	13.05	21.9	137.088987	137.7128
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351304	4	12.73	20.91	123.06956	123.8927
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351402	1	14.01	21.99	167.290983	168.142
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351402	2	14.64	22.65	181.04885	181.8526
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351502	1	16.23	23.38	215.108234	215.632
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351502	2	15.6	23.18	202.993212	203.3119
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351602	1	17.19	23.99	256.489866	256.8744
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351602	2	16.87	24.21	254.091209	254.4758
"E.grandis"	2	"Bofete"	6	32	614	49	2.5	94	351701	1	19.42	23.49	315.388076	316.1798
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	1	5.41	8.16	9.700052	10.92281
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	2	4.46	6.7	3.923083	5.057607
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	3	4.77	7.7	4.763562	6.852155
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	4	5.09	6.58	5.143569	6.485712
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	5	5.41	7.4	7.125568	8.551655
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	6	4.14	6.2	3.906747	4.913844
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	7	4.46	5.55	3.060748	4.506191
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	8	4.77	6.4	4.903551	6.109954
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	9	5.09	6.8	5.15136	6.596803
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	10	5.41	8.1	10.902434	11.32292
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520811	11	4.46	8.22	5.46903	6.830757
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	1	7	10.12	17.735186	18.70634
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	2	6.37	10.2	16.393545	17.6163
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	3	5.73	10	10.883306	12.37675
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	4	6.05	8.62	11.818271	12.51799
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	5	6.37	9.35	13.338841	14.53318
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	6	6.68	10.17	15.674764	16.77764
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	7	7.32	9.33	19.145188	19.60916
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	8	7	10.55	20.117299	20.94042
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	9	7.32	10.43	20.128883	21.55497
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	10	6.68	11.2	19.285405	20.37644
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	11	5.73	9	11.695093	12.7223
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	520912	12	6.68	11.06	19.297468	20.01654
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521008	1	7.96	10.45	24.73864	25.43836
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521008	2	9.23	11.62	37.668489	37.93993
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521008	3	8.59	10.57	30.311197	31.09486
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521008	4	7.64	10.1	21.538111	22.61309
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521008	5	8.91	10.93	32.024096	32.34279
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521008	6	7.96	10.2	24.854502	25.35089
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521008	7	8.59	11.5	30.367243	30.9991
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521008	8	8.28	12	29.997757	30.22848
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521103	1	9.87	12.5	44.917023	45.70069
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521103	2	11.14	11.8	53.825783	54.18244
"E.grandis"	2	"Bofete"	6	23	619	85	2.1	96	521103	3	10.19	12.54	48.709051	49.51207
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517707	1	4.77	6.96	5.051583	6.365307
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517707	2	4.77	6.98	4.479562	5.709342
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517707	3	4.77	6.08	4.403661	5.178782
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517707	4	4.46	5.6	3.108751	4.231211
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517707	5	5.41	7.52	7.422425	8.544885
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517707	6	4.14	7.75	3.866786	5.974736
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517707	7	3.82	7.2	2.408282	4.544129
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	1	6.37	9.2	13.318193	14.09331
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	2	7	10.5	18.545018	19.65541
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	3	6.68	9.87	13.799791	15.34928
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	4	7	9.18	16.444298	17.29532
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	5	6.05	9.4	12.697917	13.68818
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	6	6.68	8.6	14.600018	15.21177
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	7	5.73	7.74	8.034156	9.479599
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	8	7.32	8.78	17.991308	18.71038
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	9	5.73	7.73	8.456916	9.870939
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	10	7.32	10.04	19.594345	20.5655
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	11	7.32	8.9	15.179579	16.0027
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	12	6.05	10.25	12.60191	14.1793
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517813	13	6.37	10.28	13.782685	15.25603
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	1	9.23	11.28	29.633355	30.40848
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	2	8.59	8.96	21.487901	22.31103
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	3	8.91	11.58	28.873047	30.07945
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	4	9.23	11.77	35.868482	36.51166
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	5	8.91	8.57	24.491558	25.21063
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	6	7.64	10.3	19.681018	20.87536
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	7	8.91	10.88	30.187042	30.90612
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	8	8.59	11.12	27.789323	28.61245
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	9	9.23	11.87	35.22056	35.84438
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	10	7.96	11.27	26.702513	27.75761
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	517911	11	7.64	10.44	22.774226	23.29802
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	518004	1	10.82	11.2	38.958376	39.27707
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	518004	2	10.5	12.34	49.978211	50.5779
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	518004	3	10.19	11.8	41.672763	42.29658
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	518004	4	9.87	11.5	39.558024	40.16978
"E.grandis"	2	"Bofete"	6	32	626	51	2.4	96	518101	1	12.41	11.56	61.205058	61.89271
"E.grandis"	2	"Bofete"	6	32	627	61	2	96	523203	1	5.41	8.48	9.757327	10.95167
"E.grandis"	2	"Bofete"	6	32	627	61	2	96	523203	2	4.77	7.45	6.269798	7.26006
"E.grandis"	2	"Bofete"	6	32	627	61	2	96	523203	3	4.46	7.46	5.46903	6.799109
"E.grandis"	2	"Bofete"	6	32	627	61	2	96	523303	1	7.32	10.7	19.39831	20.92845
"E.grandis"	2	"Bofete"	6	32	627	61	2	96	523303	2	5.73	8.7	10.966271	11.59009
"E.grandis"	2	"Bofete"	6	32	627	61	2	96	523303	3	6.05	8.4	10.380144	11.41464
"E.grandis"	2	"Bofete"	6	32	627	61	2	96	523403	1	7.64	10.57	23.145169	23.66896
"E.grandis"	2	"Bofete"	6	32	627	61	2	96	523403	2	8.28	10.62	29.466447	29.93092
"E.grandis"	2	"Bofete"	6	32	627	61	2	96	523403	3	8.59	10.89	28.326967	29.13074
"E.grandis"	2	"Bofete"	6	32	628	48	2.7	96	522903	1	6.68	9.53	20.774308	21.31468
"E.grandis"	2	"Bofete"	6	32	628	48	2.7	96	522903	2	5.73	8.3	11.522207	12.1219
"E.grandis"	2	"Bofete"	6	32	628	48	2.7	96	522903	3	6.05	8.9	13.245811	14.25366
"E.grandis"	2	"Bofete"	6	32	628	48	2.7	96	523003	1	9.23	10.7	35.246643	35.45801
"E.grandis"	2	"Bofete"	6	32	628	48	2.7	96	523003	3	8.59	10.8	29.066875	29.85054
"E.grandis"	2	"Bofete"	6	32	628	48	2.7	96	523103	1	11.14	13.4	66.009578	66.60927
"E.grandis"	2	"Bofete"	6	32	628	48	2.7	96	523103	2	10.5	12.5	47.557053	48.09291
"E.grandis"	2	"Bofete"	6	32	628	48	2.7	96	523103	3	9.55	11.66	40.580494	41.36416
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	1	4.46	7.12	4.206832	6.056158
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	2	5.41	6.66	7.970319	8.997521
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	3	4.77	6.89	6.38189	7.185659
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	4	5.41	7.14	8.956559	9.341109
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	5	4.77	6.6	5.366524	6.704646
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	6	4.46	7.07	5.68492	6.843842
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	7	5.09	6.5	5.227512	6.362035
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	8	4.77	5.92	5.051583	5.958651
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	9	4.14	6.87	4.038694	5.249118
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500510	10	4.14	7.4	3.754423	5.742988
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500706	1	8.28	7.42	17.785188	18.48089
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500706	2	7.96	8.87	21.042242	21.42679
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500706	3	8.59	9.4	24.218644	24.84246
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500706	4	7.64	9.23	19.304553	19.65918
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500706	5	8.91	9.35	27.186318	27.95792
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500706	6	8.59	8.77	22.90417	23.81124
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	500901	1	12.1	9.7	45.718227	46.6253
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	504903	1	5.09	6.38	5.367501	6.845362
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	504903	2	3.82	4.86	2.324339	3.267598
"E.grandis"	2	"Bofete"	9	23	916	10	2.2	95	504903	3	3.82	4.87	2.520645	3.743404
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	1	7.32	9.19	18.338376	18.65707
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	2	5.73	8.23	9.471305	10.44246
